market,status,ldate,litho,rprice,ncore,nthread,bfreq,tdp,memband,temp
Server,Launched,,90,,1,,3.60 GHz,110 W,"",72°C
Server,End of Interactive Support,,130,,1,,2.60 GHz,60 W,"",74°C
Server,Launched,2010,32,437,4,8,1.87 GHz,40 W,"",87°C
Server,Launched,2009,45,,2,2,1.86 GHz,80 W,19.2 GB/s,76°C
Server,End of Life,2007.75,45,231,4,,2.00 GHz,80 W,"",67°C
Server,End of Interactive Support,,130,,1,,2.50 GHz,66 W,"",70°C
Server,End of Life,,90,,1,,3.60 GHz,103 W,"",72°C
Server,End of Life,2010,32,554,4,8,2.13 GHz,40 W,25.6 GB/s,63.1°C
Server,Launched,2010,45,,2,2,2.00 GHz,80 W,19.2 GB/s,76°C
Server,End of Life,2007.75,45,284,4,,2.33 GHz,80 W,"",67°C
Server,End of Interactive Support,,130,,1,,2.40 GHz,65 W,"",B0=71°C; C1+D1=74°C
Server,Launched,,90,,1,,3.40 GHz,110 W,"",73°C
Server,Launched,2009,45,221,4,4,2.00 GHz,80 W,19.2 GB/s,76°C
Server,Launched,2010,32,525,6,12,2.00 GHz,60 W,"",85°C
Server,End of Life,2007.75,45,347,4,,2.50 GHz,80 W,"",67°C
Server,End of Interactive Support,,90,,1,,3.40 GHz,110 W,"",72°C
Server,End of Interactive Support,,130,,1,,2.20 GHz,61 W,"",B0=72°C; C1+D1=75°C
Server,Launched,2009,45,,4,4,2.13 GHz,80 W,19.2 GB/s,76°C
Server,End of Life,2007.75,45,,2,,1.86 GHz,65 W,"",66°C
Server,End of Life,2007.75,45,491,4,,2.66 GHz,80 W,"",67°C
Server,End of Interactive Support,,130,,1,,2.20 GHz,65 W,"",65°C
Server,End of Life,,90,,1,,3.40 GHz,103 W,"",72°C
Server,End of Life,2010,32,999,6,12,2.26 GHz,60 W,32 GB/s,69.4°C
Server,Launched,2010,45,,4,4,2.26 GHz,80 W,19.2 GB/s,76°C
Server,Launched,2008,45,317,2,,2.33 GHz,65 W,"",66°C
Server,Launched,2008,45,735,4,,2.83 GHz,80 W,"",67°C
Server,End of Life,2006,65,,2,,1.66 GHz,15 W,"",100°C
Server,Launched,,130,,1,,2.00 GHz,58 W,"",70°C
Server,Launched,,90,,1,,3.20 GHz,110 W,"",73°C
Server,End of Life,2011,32,774,4,8,2.93 GHz,130 W,25.6 GB/s,80.4°C
Server,Launched,2009,45,,4,8,2.26 GHz,80 W,25.6 GB/s,72°C
Server,End of Life,2007.75,45,969,4,,3.00 GHz,80 W,"",67°C
Embedded,Launched,2008,45,649,2,,3.00 GHz,65 W,"",66°C
Server,End of Life,2006.5,65,,2,,2.16 GHz,31 W,"",100°C
Server,End of Interactive Support,,90,,1,,3.20 GHz,110 W,"",72°C
Server,End of Interactive Support,,130,,1,,2.00 GHz,57 W,"",69°C
Server,End of Life,2010,32,999,6,12,2.66 GHz,95 W,32 GB/s,81.3°C
Server,Launched,2009,45,,4,8,2.40 GHz,80 W,25.6 GB/s,76°C
Server,End of Life,2007.75,45,,4,,2.80 GHz,80 W,"",67°C
Server,End of Life,2004.25,90,,1,,3.20 GHz,103 W,"",72°C
Server,End of Interactive Support,,130,,1,,3.20 GHz,92 W,"",71°C
Server,End of Interactive Support,,180,,1,,2.00 GHz,77.5 W,"",78°C
Server,End of Life,2006,65,,2,,2.00 GHz,31 W,"",100°C
Server,End of Life,,65,,2,,1.60 GHz,65 W,"",65°C
Server,End of Life,2010,32,1222,6,12,2.80 GHz,95 W,32 GB/s,81.3°C
Server,Launched,2009,45,940,4,8,2.53 GHz,80 W,25.6 GB/s,76°C
Server,End of Life,2007.75,45,,4,,3.00 GHz,80 W,"",67°C
Server,End of Interactive Support,,130,856,1,,2.00 GHz,57 W,"",69°C
Server,End of Interactive Support,,130,,1,,3.20 GHz,92 W,"",71°C
Server,End of Life,,65,,2,,1.86 GHz,65 W,"",65°C
Server,End of Life,2010,32,,4,8,3.06 GHz,95 W,32 GB/s,82.9°C
Server,End of Interactive Support,,,,1,,600 MHz,"","",""
Server,Launched,2009,45,,4,4,2.13 GHz,60 W,19.2 GB/s,70°C
Server,End of Life,2009,45,340,4,,2.83 GHz,65 W,"",76.25°C
Server,Launched,2008.5,45,,2,,1.86 GHz,20 W,"",75°C
Embedded,Launched,2008,45,494,4,,2.13 GHz,40 W,"",72°C
Server,End of Life,2006.75,65,,4,,1.60 GHz,80 W,"",66°C
Server,End of Interactive Support,,130,,1,,1.90 GHz,55 W,"",68°C
Server,End of Life,,130,,1,,3.06 GHz,85 W,"",73°C
Server,End of Life,2006,65,,2,,1.66 GHz,31 W,"",100°C
Server,Launched,2006.25,65,,2,,2.00 GHz,65 W,"",65°C
Server,End of Life,,90,,2,,2.80 GHz,135 W,"",72°C
Server,End of Life,,90,,1,,3.00 GHz,110 W,"",72°C
Server,End of Life,2010,32,1443,6,12,2.93 GHz,95 W,32 GB/s,81.3°C
Embedded,Launched,2009,45,403,2,4,2.00 GHz,38 W,25.6 GB/s,85°C
Server,End of Life,2008,45,,4,,2.50 GHz,95 W,"",71.4°C
Server,Launched,2008,45,393,4,,2.33 GHz,50 W,"",57°C
Server,End of Life,2006.75,65,,4,,1.86 GHz,80 W,"",66°C
Server,End of Interactive Support,,,,1,,900 MHz,"","",""
Server,End of Life,,65,,2,,2.60 GHz,95 W,"",60°C
Server,End of Interactive Support,,130,,1,,3.06 GHz,87 W,"",70°C
Server,Launched,,130,,1,,1.80 GHz,55 W,"",69°C
Server,Launched,2006.25,65,478,2,,2.33 GHz,65 W,"",65°C
Server,End of Life,,65,,2,,1.86 GHz,65 W,"",61.4°C
Server,End of Life,,90,,1,,3.00 GHz,103 W,"",72°C
Server,End of Life,2011,32,,4,8,3.20 GHz,95 W,32 GB/s,82.9°C
Server,End of Life,2010,45,,4,8,1.87 GHz,95 W,"",70°C
Server,End of Life,2010,32,201,2,4,2.26 GHz,30 W,17 GB/s,53.9°C
Embedded,Launched,2009,45,504,4,8,2.13 GHz,60 W,25.6 GB/s,85°C
Server,End of Life,2008.5,45,,4,,2.13 GHz,90 W,"",68°C
Embedded,Launched,2008,45,560,2,,2.66 GHz,35 W,"",71°C
Server,End of Life,2008,45,413,4,,2.50 GHz,50 W,"",57°C
Server,End of Life,2007,65,,4,,2.00 GHz,80 W,"",66°C
Server,Launched,,90,,1,,3.00 GHz,55 W,"",86°C
Server,End of Interactive Support,,180,,1,,700 MHz,29.6 W,"",65°C
Server,End of Life,,65,,2,,2.50 GHz,95 W,"",60°C
Server,End of Interactive Support,,180,,1,,1.70 GHz,65.8 W,"",73°C
Server,End of Life,,65,,2,,2.66 GHz,65 W,"",65°C
Server,End of Life,,65,,2,,2.13 GHz,65 W,"",61.4°C
Server,End of Life,2011,32,1443,6,12,3.06 GHz,95 W,32 GB/s,81.3°C
Server,End of Life,2010.5,32,594,6,12,3.20 GHz,130 W,25.6 GB/s,67.9°C
Server,End of Life,2010,45,,6,12,1.87 GHz,105 W,"",64°C
Server,End of Life,2009.5,45,305,4,8,1.86 GHz,45 W,21 GB/s,58.3°C
Server,Launched,2009,45,,4,8,2.26 GHz,60 W,25.6 GB/s,70°C
Server,End of Life,2009,45,305,4,8,2.66 GHz,130 W,25.6 GB/s,67.9°C
Server,End of Life,2008.5,45,,4,,2.13 GHz,90 W,"",68°C
Server,End of Life,2008.5,45,202,4,,2.66 GHz,95 W,"",71.4°C
Server,Launched,2008.25,45,,2,,3.00 GHz,40 W,"",56°C
Server,End of Life,2008.5,45,601,4,,2.66 GHz,50 W,"",57°C
Server,End of Life,2007.5,65,,4,,1.60 GHz,80 W,"",66°C
Server,Launched,2007,65,,4,,2.33 GHz,80 W,"",66°C
Server,End of Interactive Support,,180,,1,,700 MHz,29.6 W,"",65°C
Server,End of Interactive Support,,90,,1,,3.00 GHz,103 W,"",72°C
Server,End of Interactive Support,,180,,1,,933 MHz,29.6 W,"",55°C
Server,End of Life,,65,,2,,3.00 GHz,80 W,"",65°C
Server,End of Life,,65,,2,,3.00 GHz,95 W,"",60°C
Server,End of Life,,65,,2,,2.66 GHz,95 W,"",67°C
Server,End of Life,,65,,2,,2.40 GHz,65 W,"",60.1°C
Server,End of Life,2010,32,,4,8,3.46 GHz,130 W,32 GB/s,80.4°C
Server,End of Life,2010,45,,6,12,2.00 GHz,105 W,"",64°C
Server,Launched,2009.5,45,224,4,4,2.40 GHz,95 W,21 GB/s,72.7°C
Server,Launched,2009.5,45,,4,8,2.40 GHz,60 W,25.6 GB/s,70°C
Server,End of Life,2010,45,305,4,8,2.80 GHz,130 W,25.6 GB/s,67.9°C
Server,End of Life,2008.5,45,,4,,2.40 GHz,90 W,"",68°C
Server,End of Life,2007.75,45,912,4,,3.00 GHz,120 W,"",63°C
Server,End of Life,2008,45,268,4,,2.66 GHz,95 W,"",71.4°C
Server,End of Life,2007.5,65,,4,,2.13 GHz,80 W,"",66°C
Server,End of Life,2007.75,65,,2,,2.33 GHz,65 W,"",72°C
Server,Launched,,65,,2,,1.60 GHz,40 W,"",""
Server,End of Life,2007,65,,4,,1.60 GHz,50 W,"",60°C
Server,End of Interactive Support,,180,,1,,866 MHz,27.4 W,"",55°C
Server,End of Interactive Support,,250,,1,,550 MHz,34 W,"",68°C
Server,End of Interactive Support,,180,,1,,1.60 GHz,72 W,"",78°C
Server,End of Interactive Support,2003.75,130,,1,,2.80 GHz,74 W,"",C1+D1=75°C; M0=72°C
Server,End of Life,,65,,2,,3.00 GHz,95 W,"",60°C
Server,End of Life,,65,,2,,2.83 GHz,95 W,"",67°C
Server,End of Life,,90,,1,,3.66 GHz,110 W,"",73°C
Server,Launched,,90,,1,,2.80 GHz,110 W,"",72°C
Server,End of Interactive Support,,,,1,,450 MHz,34.5 W,"",75°C
Embedded,Launched,2010,45,286,4,4,2.00 GHz,85 W,"",77.6°C
Server,End of Life,2010,45,,6,12,1.87 GHz,95 W,"",70°C
Server,End of Life,2009.5,45,230,4,8,2.53 GHz,95 W,21 GB/s,72.7°C
Server,End of Life,2009,45,594,4,8,2.93 GHz,130 W,25.6 GB/s,67.9°C
Server,Launched,2009,45,,4,8,3.20 GHz,130 W,32 GB/s,67°C
Server,End of Life,2008.5,45,,6,,2.40 GHz,90 W,"",68°C
Server,End of Life,2007,65,,4,,1.60 GHz,40 W,"",72.2°C
Server,End of Life,2007.75,45,,4,,3.16 GHz,120 W,"",63°C
Server,End of Life,2007.5,65,,4,,2.40 GHz,80 W,"",66°C
Server,End of Interactive Support,,180,,1,,800 MHz,25.4 W,"",55°C
Server,End of Interactive Support,,250,,1,,550 MHz,39.5 W,"",68°C
Server,End of Interactive Support,,180,,1,,1.50 GHz,68 W,"",76°C
Server,End of Life,,65,,2,,3.20 GHz,150 W,"",69°C
Server,End of Interactive Support,,130,307,1,,2.80 GHz,77 W,"",72°C
Server,End of Life,,65,177,2,,3.00 GHz,95 W,"",67°C
Server,End of Life,,65,,2,,2.66 GHz,65 W,"",60.1°C
Server,End of Interactive Support,,90,,1,,3.33 GHz,129 W,"",73°C
Server,End of Life,,90,,1,,2.80 GHz,103 W,"",72°C
Server,End of Interactive Support,,,,1,,450 MHz,46.7 W,"",75°C
Server,End of Life,2010,32,594,6,12,3.33 GHz,130 W,32 GB/s,67.9°C
Server,End of Life,2010,32,1666,6,12,3.33 GHz,130 W,32 GB/s,78.5°C
Embedded,Launched,2010,45,326,4,4,2.13 GHz,65 W,"",74.6°C
Embedded,Launched,2010,45,417,2,2,2.27 GHz,65 W,"",74.6°C
Server,Launched,2009.5,45,261,4,8,2.66 GHz,95 W,21 GB/s,72.7°C
Server,End of Life,2010,45,,8,16,1.87 GHz,95 W,"",70°C
Server,Launched,2009.5,45,,4,8,3.33 GHz,130 W,32 GB/s,67°C
Server,End of Life,2009.5,45,305,4,8,3.06 GHz,130 W,25.6 GB/s,67.9°C
Server,End of Life,2008.5,45,,4,,3.33 GHz,120 W,"",63°C
Server,End of Life,2008,45,179,2,,3.00 GHz,65 W,"",72.4°C
Server,End of Life,2008,45,287,4,,2.83 GHz,95 W,"",71.4°C
Server,Launched,2007.75,45,,2,,3.33 GHz,80 W,"",66°C
Server,End of Interactive Support,,90,,1,,2.80 GHz,110 W,"",72°C
Server,Launched,2006.25,65,,2,,1.86 GHz,40 W,"",58°C
Server,End of Life,2007,65,,4,,1.86 GHz,50 W,"",60°C
Server,End of Interactive Support,,180,,1,,733 MHz,23.3 W,"",55°C
Server,End of Interactive Support,,250,,1,,550 MHz,34 W,"",68°C
Server,End of Life,,65,,2,,3.16 GHz,150 W,"",69°C
Server,End of Interactive Support,,130,,1,,2.66 GHz,72 W,"",C1+D1=74°C; M0=72°C
Server,End of Interactive Support,,180,,1,,1.50 GHz,59.2 W,"",70°C
Server,End of Life,,90,,2,,2.66 GHz,165 W,"",76°C
Server,End of Life,,65,,2,,3.20 GHz,130 W,"",78°C
Server,End of Life,,90,,1,,3.16 GHz,110 W,"",73°C
Server,End of Life,,90,,1,,3.50 GHz,110 W,"",73°C
Server,End of Life,2011,32,,4,8,3.60 GHz,130 W,32 GB/s,80.4°C
Server,End of Interactive Support,,,,1,,450 MHz,46.7 W,"",75°C
Embedded,Launched,2010,45,221,1,1,1.73 GHz,23 W,"",79.5°C - 94.5°C
Embedded,Launched,2010,45,503,4,8,2.53 GHz,85 W,"",77.6°C
Server,End of Life,2010,45,,6,6,2.67 GHz,130 W,"",69°C
Server,End of Life,2010,,,4,8,1.73 GHz,105 W,"",64°C
Server,End of Life,2009.5,45,339,4,8,2.80 GHz,95 W,21 GB/s,72.7°C
Server,End of Life,2009.75,45,305,4,8,3.20 GHz,130 W,25.6 GB/s,""
Server,Launched,2009,45,,4,8,2.66 GHz,95 W,32 GB/s,75°C
Server,End of Life,2008.5,45,,4,,2.13 GHz,50 W,"",65°C
Server,Launched,2008.5,45,,2,,3.50 GHz,80 W,"",61°C
Server,Launched,2017.5,14,,18,36,2.30 GHz,140 W,85.3 GB/s,66
Server,End of Life,2007.75,45,,4,,3.00 GHz,120 W,"",63°C
Server,Launched,2017.5,14,,10,20,3.30 GHz,140 W,85.3 GB/s,68
Server,Launched,2017.5,14,,8,16,3.70 GHz,140 W,85.3 GB/s,70
Server,Launched,2017.5,14,835,6,12,3.70 GHz,140 W,85.3 GB/s,64
Server,Launched,2017.5,14,617,6,12,3.60 GHz,140 W,85.3 GB/s,65
Server,Launched,2017.5,14,444,4,8,4.00 GHz,120 W,85.3 GB/s,64
Server,Launched,2017.5,14,294,4,8,3.60 GHz,120 W,85.3 GB/s,65
Server,End of Life,2007.5,65,,4,,2.40 GHz,80 W,"",66°C
Server,End of Life,2007.5,65,,4,,2.00 GHz,50 W,"",60°C
Server,Launched,,65,,2,,2.20 GHz,40 W,"",""
Server,End of Life,2007,65,,4,,2.13 GHz,105 W,"",62.2°C
Server,End of Life,,65,369,2,,3.20 GHz,95 W,"",67°C
Server,End of Interactive Support,,180,,1,,667 MHz,21.3 W,"",55°C
Server,End of Interactive Support,,250,,1,,500 MHz,36 W,"",75°C
Server,End of Interactive Support,,130,,1,,1.50 GHz,48 W,"",67°C
Server,End of Life,,65,,2,,3.40 GHz,150 W,"",69°C
Server,End of Interactive Support,2002.75,130,,1,,2.40 GHz,65 W,"",C1+D1=74°C; M0=72°C
Server,End of Life,,90,,2,,2.80 GHz,165 W,"",76°C
Server,End of Interactive Support,,90,,1,,3.00 GHz,129 W,"",73°C
Server,End of Life,,90,,1,,2.80 GHz,103 W,"",72°C
Server,End of Life,2011,32,,6,12,3.46 GHz,130 W,32 GB/s,67.9°C
Server,End of Life,2011,32,1666,6,12,3.46 GHz,130 W,32 GB/s,78.5°C
Server,End of Interactive Support,,,,1,,400 MHz,30.8 W,"",75°C
Embedded,Launched,2010,45,326,2,4,1.73 GHz,35 W,"",79.5°C - 94.5°C
Embedded,Launched,2010,45,493,4,8,1.73 GHz,48 W,"",77.5°C - 92.5°C
Server,End of Life,2010,45,,8,16,2.00 GHz,130 W,"",69°C
Server,End of Life,2010,45,,6,12,2.00 GHz,105 W,"",""
Server,End of Life,2009.5,45,339,4,8,2.93 GHz,95 W,21 GB/s,72.7°C
Server,End of Life,2009,45,,4,8,3.20 GHz,130 W,32 GB/s,67.9°C
Server,Launched,2009,45,,4,8,2.80 GHz,95 W,32 GB/s,75°C
Server,End of Life,2008.5,45,,6,,2.13 GHz,65 W,"",73°C
Embedded,Launched,2008,45,,1,,2.40 GHz,30 W,"",""
Server,End of Life,2008.5,45,339,4,,3.00 GHz,95 W,"",71.4°C
Server,End of Life,2008.5,45,,2,,3.16 GHz,65 W,"",72.4°C
Server,End of Life,2007.75,45,,2,,3.40 GHz,80 W,"",66°C
Server,End of Life,2007.75,45,,4,,3.20 GHz,150 W,"",63°C
Server,End of Life,2007.5,65,,4,,1.86 GHz,50 W,"",66°C
Server,End of Life,2007.5,65,,2,,2.40 GHz,80 W,"",64°C
Server,Launched,2006.25,65,494,2,,2.13 GHz,35 W,"",70.8°C
Server,End of Life,2006.75,65,,4,,2.66 GHz,120 W,"",70°C
Server,End of Life,2007,65,,4,,2.40 GHz,105 W,"",62.2°C
Server,End of Interactive Support,,180,,1,,600 MHz,19.2 W,"",55°C
Server,End of Interactive Support,,250,,1,,500 MHz,36.2 W,"",75°C
Server,End of Interactive Support,,180,,1,,1.40 GHz,64 W,"",74°C
Server,End of Life,,65,,2,,3.33 GHz,150 W,"",69°C
Server,End of Interactive Support,,130,,1,,2.40 GHz,77 W,"",72°C
Server,End of Life,,90,,2,,3.00 GHz,165 W,"",76°C
Server,End of Life,,65,,2,,3.46 GHz,130 W,"",78°C
Server,End of Interactive Support,,90,,1,,3.00 GHz,"","",""
Server,End of Interactive Support,,,,1,,400 MHz,18.6 W,"",65°C
Server,End of Life,2010.25,45,623,4,8,3.06 GHz,95 W,21 GB/s,72.7°C
Embedded,Launched,2010,45,493,4,8,2.13 GHz,60 W,"",70.0°C - 85.0°C
Server,End of Life,2010,45,,8,16,2.27 GHz,130 W,"",""
Server,End of Life,2010,45,,8,16,2.00 GHz,130 W,"",69°C
Server,End of Life,2009,45,562,4,,3.16 GHz,95 W,"",71.4°C
Server,End of Life,2009.5,45,,4,8,3.33 GHz,130 W,32 GB/s,67.9°C
Server,Launched,2009,45,,4,8,2.93 GHz,95 W,32 GB/s,75°C
Server,End of Life,2008.5,45,,6,,2.66 GHz,130 W,"",64°C
Server,End of Life,2008.5,45,,4,,3.40 GHz,150 W,"",63°C
Server,End of Life,2009,45,243,2,,3.00 GHz,45 W,"",78.65°C
Server,End of Life,2007.5,65,,4,,2.66 GHz,95 W,"",60.4°C
Server,End of Life,2007.5,65,,4,,2.93 GHz,130 W,"",66°C
Server,End of Life,2007.5,65,,2,,2.93 GHz,80 W,"",64°C
Server,End of Life,2007.5,65,,4,,3.00 GHz,150 W,"",63°C
Server,End of Life,,65,,2,,3.50 GHz,150 W,"",69°C
Server,End of Interactive Support,,250,,1,,500 MHz,44 W,"",75°C
Server,End of Interactive Support,,180,,1,,1.00 GHz,30.8 W,"",55°C
Server,End of Life,2002,130,,1,,2.00 GHz,58 W,"",70°C
Server,End of Interactive Support,,180,,1,,1.40 GHz,56 W,"",69°C
Server,End of Life,,90,,2,,3.00 GHz,165 W,"",76°C
Server,Launched,2006.25,65,,2,,2.33 GHz,40 W,"",58°C
Server,End of Life,,65,851,2,,3.73 GHz,130 W,"",78°C
Server,Launched,,90,,1,,2.83 GHz,129 W,"",73°C
Server,End of Life,2012.75,22,,60,,1.05 GHz,225 W,320 GB/s,""
Server,End of Life,2013.25,22,,60,,1.05 GHz,245 W,352 GB/s,""
Server,End of Life,2013.25,22,,61,,1.24 GHz,300 W,352 GB/s,""
Server,End of Life,2013.25,22,,61,,1.24 GHz,300 W,352 GB/s,""
Server,End of Life,2014,22,,61,,1.24 GHz,270 W,352 GB/s,""
Server,End of Life,2014.25,22,,61,,1.24 GHz,300 W,352 GB/s,""
Server,Launched,2016.75,14,,72,,1.50 GHz,245 W,115.2 GB/s,""
Server,Launched,2016.75,14,,68,,1.40 GHz,230 W,115.2 GB/s,""
Server,Launched,2016.25,14,,68,,1.40 GHz,215 W,115.2 GB/s,""
Server,Launched,2016.75,14,,64,,1.30 GHz,230 W,115.2 GB/s,""
Server,Launched,2016.25,14,,64,,1.30 GHz,215 W,115.2 GB/s,""
Server,Launched,2016.75,14,,64,,1.30 GHz,230 W,102 GB/s,""
Server,Launched,2016.25,14,,64,,1.30 GHz,215 W,102 GB/s,""
Server,Launched,2017.25,32,,4,8,2.53 GHz,170 W,"",95.0 C
Server,Launched,2017.25,32,,8,16,2.13 GHz,170 W,"",95.0 C
Server,Launched,2017.25,32,,4,8,1.73 GHz,130 W,"",95.0 C
Server,Launched,2012.75,32,,8,16,2.13 GHz,170 W,"",95 C
Server,Launched,2012.75,32,,4,8,2.40 GHz,170 W,"",95 C
Server,Launched,2012.75,32,,8,16,2.53 GHz,170 W,"",95 C
Server,End of Life,2011.25,32,774,6,12,1.73 GHz,105 W,"",64°C
Server,Launched,2014,22,,12,24,2.30 GHz,105 W,68 GB/s,68°C
Server,Launched,2015.25,22,,8,16,2.00 GHz,115 W,85 GB/s,70°C
Server,Launched,2016.25,14,,8,16,2.10 GHz,115 W,85 GB/s,69°C
Server,Launched,2017.5,14,223,6,6,1.70 GHz,85 W,"",78°C
Desktop,End of Interactive Support,2007,65,,1,,3.60 GHz,65 W,"",64.4°C
Mobile,Launched,2013,22,75,2,2,1.80 GHz,35 W,25.6 GB/s,105 C
Embedded,Launched,2014,22,86,2,2,2.20 GHz,37 W,25.6 GB/s,100°C
Desktop,End of Life,2013,22,64,2,2,2.80 GHz,55 W,21 GB/s,""
Server,Launched,2015.75,14,103,2,2,1.20 GHz,20 W,"",""
Mobile,Launched,2011.75,32,,4,8,2.70 GHz,55 W,25.6 GB/s,100 C
Mobile,Launched,2014.25,22,281,2,4,1.60 GHz,11.5 W,25.6 GB/s,100°C
Desktop,End of Life,2013.25,22,224,4,4,3.40 GHz,84 W,25.6 GB/s,72.72°C
Mobile,Launched,2014.5,22,426,2,4,3.00 GHz,28 W,25.6 GB/s,100 C
Mobile,Launched,2014.5,14,,2,4,800 MHz,4.5 W,25.6 GB/s,95 C
Mobile,Launched,2014.5,14,,2,4,800 MHz,4.5 W,25.6 GB/s,95 C
Mobile,Launched,2015,14,281,2,4,2.20 GHz,15 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,315,2,4,1.60 GHz,15 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,315,2,4,2.70 GHz,28 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,315,2,4,2.90 GHz,28 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,281,2,4,2.30 GHz,15 W,25.6 GB/s,105°C
Mobile,Launched,2015.25,14,289,2,4,3.10 GHz,47 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,315,2,4,1.80 GHz,15 W,25.6 GB/s,105°C
Desktop,Launched,2015.25,14,244,4,4,2.80 GHz,65 W,29.86 GB/s,""
Desktop,Launched,2015.25,14,277,4,4,3.10 GHz,65 W,25.6 GB/s,""
Mobile,Launched,2015,14,275,2,4,2.00 GHz,15 W,25.6 GB/s,105°C
Desktop,Launched,2015.25,14,265,4,4,3.10 GHz,65 W,29.86 GB/s,""
Mobile,Launched,2015,14,281,2,4,2.10 GHz,15 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,275,2,4,2.10 GHz,15 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,281,2,4,2.20 GHz,15 W,25.6 GB/s,105°C
Mobile,Launched,2015,14,315,2,4,2.50 GHz,28 W,25.6 GB/s,105°C
Mobile,Launched,2014.75,14,281,2,4,800 MHz,4.5 W,25.6 GB/s,95 C
Mobile,Launched,2014.75,14,281,2,4,900 MHz,4.5 W,25.6 GB/s,95 C
Mobile,Launched,2014.75,14,281,2,4,1.10 GHz,4.5 W,25.6 GB/s,95 C
Mobile,Launched,2014.5,14,,2,4,1.10 GHz,4.5 W,25.6 GB/s,95°C
Mobile,Launched,2014.75,14,281,2,4,1.20 GHz,4.5 W,25.6 GB/s,95 C
Mobile,Launched,2013.5,22,426,2,4,2.80 GHz,28 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,426,2,4,1.50 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,393,2,4,2.00 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,393,2,4,1.80 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,426,2,4,1.70 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,393,2,4,1.70 GHz,11.5 W,25.6 GB/s,100°C
Mobile,Launched,2014,22,,2,4,3.00 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,393,2,4,2.10 GHz,15 W,25.6 GB/s,100°C
Mobile,Launched,2013.75,22,346,2,4,2.90 GHz,37 W,25.6 GB/s,100°C
Desktop,End of Life,2014.25,22,303,4,8,2.70 GHz,45 W,25.6 GB/s,71.45°C
Desktop,Launched,2014.25,22,312,4,8,3.20 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2014.25,22,312,4,8,3.60 GHz,84 W,25.6 GB/s,72.72°C
Desktop,End of Life,2014.25,22,303,4,8,2.20 GHz,35 W,25.6 GB/s,66.35°C
Desktop,End of Life,2013.5,22,320,4,8,3.50 GHz,84 W,25.6 GB/s,72°C
Embedded,Launched,2013.25,22,303,4,8,2.30 GHz,45 W,25.6 GB/s,71.45°C
Desktop,End of Life,2013.25,22,303,4,8,2.50 GHz,45 W,25.6 GB/s,71.45°C
Desktop,Launched,2013.25,22,305,4,8,3.10 GHz,65 W,25.6 GB/s,71.35°C
Desktop,End of Life,2013.25,22,358,4,8,3.20 GHz,65 W,25.6 GB/s,""
Desktop,End of Life,2013.25,22,312,4,8,3.40 GHz,84 W,25.6 GB/s,72.72°C
Desktop,End of Life,2013.25,22,303,4,8,2.00 GHz,35 W,25.6 GB/s,66.35°C
Desktop,End of Life,2013.25,22,350,4,8,3.50 GHz,84 W,25.6 GB/s,72.72°C
Desktop,End of Life,2014.25,22,350,4,8,4.00 GHz,88 W,25.6 GB/s,74.04°C
Mobile,Launched,2014.5,22,434,4,8,2.20 GHz,47 W,25.6 GB/s,100 C
Mobile,Launched,2014.25,22,434,4,8,2.10 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.5,22,434,4,8,2.00 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,,22,378,4,8,2.40 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,,22,378,4,8,2.60 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,378,4,8,2.30 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,378,4,8,2.30 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,378,4,8,2.50 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2014.25,22,378,4,8,2.50 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.25,22,378,4,8,2.20 GHz,37 W,25.6 GB/s,100°C
Mobile,Launched,2013.25,22,,4,8,2.20 GHz,37 W,25.6 GB/s,100°C
Embedded,Launched,2014,22,459,4,8,2.00 GHz,27 W,25.6 GB/s,100°C
Mobile,Launched,2013.25,22,378,4,8,2.40 GHz,47 W,25.6 GB/s,100°C
Mobile,Launched,2013.25,22,378,4,8,2.40 GHz,47 W,25.6 GB/s,100°C
Embedded,Launched,2013.25,22,378,4,8,2.40 GHz,47 W,25.6 GB/s,100°C
Embedded,Launched,2014,22,459,4,8,2.70 GHz,43 W,25.6 GB/s,100°C
